timediff_mean,distance_mean,speed_mean,acc_mean,bearing_mean,timediff_min,distance_min,speed_min,acc_min,bearing_min,timediff_max,distance_max,speed_max,acc_max,bearing_max,timediff_median,distance_median,speed_median,acc_median,bearing_median,timediff_std,distance_std,speed_std,acc_std,bearing_std,class
3823.64935065,321.169480519,0.180519480519,-0.00025974025974,201.694675325,219.0,14.39,0.0,-0.01,2.37,14278.0,2406.32,4.72,-0.0,359.62,2971.0,173.2,0.05,-0.0,183.47,2171.14456697,400.257957085,0.631820461057,0.00160100788488,112.107224632,ELK
4117.0,360.64244898,0.133469387755,0.0,197.635170068,713.0,0.0,0.0,-0.0,0.0,15347.0,2406.73,1.83,-0.0,359.62,3088.0,194.64,0.06,0.0,183.9,2453.22546138,409.380992515,0.236804216749,0.0,113.583413145,ELK
5249.578125,328.68453125,0.09890625,0.0,200.79453125,608.0,0.0,0.0,0.0,0.0,86417.0,1555.71,0.95,0.0,359.62,3183.5,217.265,0.06,0.0,188.465,8295.00216534,342.622420073,0.134276916685,0.0,116.892477519,ELK
4434.39344262,322.48704918,0.0988524590164,0.0,202.579590164,854.0,0.0,0.0,0.0,0.0,29411.0,1869.93,1.83,0.0,359.62,3249.0,214.295,0.05,0.0,184.43,3314.32380338,340.655317462,0.186424365809,0.0,113.43137539,ELK
4980.92561983,332.217190083,0.120909090909,-0.000165289256198,184.915454545,301.0,0.0,0.0,-0.02,0.0,78329.0,2164.92,5.11,0.0,359.62,3234.0,183.42,0.05,0.0,179.62,7273.36289159,400.926845549,0.46735603844,0.00181818181818,118.383219679,ELK
6474.34736842,368.068421053,0.300105263158,-0.00136842105263,200.240842105,109.0,14.37,0.0,-0.1,5.1,73925.0,2432.81,15.59,-0.0,359.62,3440.0,166.53,0.04,0.0,186.01,8529.72293428,480.844874106,1.63651582069,0.010680119363,112.043830488,ELK
5392.54545455,231.580818182,0.0833636363636,-0.000181818181818,187.083,150.0,0.0,0.0,-0.02,0.0,37539.0,939.48,3.19,-0.0,359.62,3431.5,176.815,0.04,0.0,179.62,5060.91870696,188.98630349,0.302764865536,0.00190692517849,118.771645371,ELK
5527.15044248,256.8,0.0869911504425,-8.84955752212e-05,194.723362832,282.0,14.39,0.0,-0.01,1.23,30531.0,1340.61,3.25,0.0,359.62,3997.0,147.93,0.03,0.0,185.11,4582.48460994,271.55801958,0.309541380097,0.000940720868384,112.578257873,ELK
7597.03896104,361.358051948,0.0631168831169,0.0,180.94961039,1609.0,0.0,0.0,-0.0,0.0,30713.0,2845.56,0.51,-0.0,359.62,5355.0,182.25,0.03,-0.0,179.62,4981.24157647,493.491719464,0.0974444476053,0.0,114.692279021,ELK
43135.8666667,454.780666667,0.042,0.0,161.712,5146.0,14.38,0.0,0.0,9.13,523301.0,1990.69,0.25,0.0,359.62,6262.0,186.74,0.02,-0.0,173.16,132895.38553,582.141551361,0.0632681368689,0.0,99.8014347306,ELK
11068.4615385,399.338076923,0.0492307692308,0.0,198.435576923,2652.0,14.38,0.0,-0.0,3.23,47272.0,1333.49,0.2,-0.0,359.62,5427.0,252.745,0.03,-0.0,184.135,9363.96974319,352.556587254,0.0512145105758,0.0,108.559436967,ELK
8128.71621622,333.601216216,0.0541891891892,0.0,189.21527027,2396.0,14.39,0.0,-0.0,3.35,58111.0,2417.17,0.66,-0.0,359.62,5472.0,174.85,0.03,0.0,181.0,7564.64048077,427.600843173,0.0963157870779,0.0,118.580249634,ELK
11204.4909091,338.117636364,0.0452727272727,0.0,166.844545455,4106.0,14.39,0.0,0.0,1.55,42015.0,1408.47,0.28,0.0,359.62,5620.0,236.48,0.03,0.0,179.62,9328.65161523,342.700825605,0.0619693635614,0.0,112.980992187,ELK
13893.5581395,425.516511628,0.0427906976744,0.0,192.086511628,4963.0,14.38,0.0,0.0,2.59,100342.0,1825.71,0.29,0.0,357.82,10618.0,227.83,0.03,-0.0,175.54,15684.3968132,439.469615581,0.0532436261061,0.0,120.673141346,ELK
16458.12,503.5838,0.084,0.0,186.8558,1307.0,0.0,0.0,0.0,0.0,269375.0,3501.17,1.57,0.0,359.63,7316.0,255.665,0.025,0.0,178.545,37577.2704164,633.12928524,0.236341157772,0.0,115.395029976,ELK
10329.4285714,471.598571429,0.0457142857143,0.0,157.555714286,-0.0,0.0,0.0,-0.0,0.0,22698.0,1167.12,0.17,-0.0,359.62,7007.0,382.25,0.02,-0.0,177.46,8302.9995756,480.927779555,0.0579819347892,0.0,156.667943738,ELK
3726.83544304,286.579240506,0.105949367089,0.0,198.449367089,418.0,0.0,0.0,0.0,0.0,12232.0,1976.5,1.3,0.0,359.62,2970.0,150.27,0.04,0.0,185.38,2031.61571062,347.078523454,0.19243726242,0.0,118.039926778,ELK
3667.98787879,264.729454545,0.0967272727273,0.0,200.334848485,831.0,0.0,0.0,0.0,0.0,14543.0,3492.35,1.23,0.0,359.63,3053.0,170.01,0.04,0.0,183.9,1956.15401031,382.877939257,0.170011346954,0.0,115.70703228,ELK
3674.0304878,221.380304878,0.0815243902439,-6.09756097561e-05,195.253841463,169.0,0.0,0.0,-0.01,0.0,11586.0,2339.76,1.32,0.0,359.62,3120.5,127.555,0.035,0.0,186.64,1759.98057513,312.355639949,0.16450183027,0.000780868809443,122.680875192,ELK
4043.57333333,240.3848,0.113933333333,-6.66666666667e-05,208.045666667,252.0,0.0,0.0,-0.02,0.0,15533.0,1785.91,5.31,0.01,359.63,3182.5,133.32,0.04,0.0,181.11,2323.38772372,284.678752103,0.458169536727,0.00183063661742,112.262996057,ELK
4981.45081967,313.651065574,0.146229508197,-0.000245901639344,200.272295082,180.0,0.0,0.0,-0.02,0.0,81448.0,3309.35,4.29,0.0,359.63,3269.5,162.465,0.04,-0.0,179.625,7586.98894215,454.304298413,0.517749944222,0.0020177373606,119.159426721,ELK
4969.59836066,254.536229508,0.271229508197,-0.013606557377,202.511557377,13.0,0.0,0.0,-1.4,0.0,70754.0,1285.78,18.3,0.01,359.63,3352.5,130.865,0.04,0.0,179.63,6651.78918038,293.233060991,1.70966169283,0.128436662036,119.361976247,ELK
5006.26666667,195.806916667,0.0793333333333,-0.000166666666667,202.690583333,190.0,0.0,0.0,-0.01,0.0,46190.0,1612.89,2.29,0.0,359.63,3421.5,129.135,0.03,0.0,180.7,4797.5338513,231.497256926,0.252655587586,0.00128555865849,118.959786089,ELK
7332.8313253,268.58313253,0.0851807228916,-0.000120481927711,179.54313253,240.0,0.0,0.0,-0.01,0.0,36593.0,1237.99,2.89,-0.0,359.62,4524.0,173.22,0.03,-0.0,179.62,7239.64011338,252.989606694,0.317399346234,0.0010976425999,124.938845713,ELK
7667.3375,251.97825,0.042625,0.0,201.1875,883.0,0.0,0.0,0.0,0.0,55794.0,1485.5,0.23,0.0,359.63,5062.0,179.85,0.03,0.0,182.815,7810.84365683,246.157995686,0.0416660548478,0.0,116.724551196,ELK
33398.2631579,302.465263158,0.104736842105,0.0,201.728421053,255.0,44.17,0.0,-0.0,12.78,523273.0,1037.73,1.18,-0.0,354.77,5692.0,186.65,0.03,0.0,184.43,118662.894256,267.555630755,0.263931144662,0.0,114.87528635,ELK
7705.21621622,274.097027027,0.103378378378,-0.000405405405405,191.892972973,147.0,0.0,0.0,-0.03,0.0,41390.0,2191.52,4.93,0.0,359.62,5237.5,158.35,0.03,0.0,182.2,5710.67591967,329.834362186,0.569924957875,0.00348742916231,112.210730273,ELK
7882.06493506,239.355584416,0.0344155844156,0.0,191.921038961,1579.0,0.0,0.0,0.0,0.0,39970.0,1167.52,0.23,0.0,359.62,5401.0,150.26,0.02,-0.0,183.47,6165.2174383,240.971202918,0.0343547095712,0.0,122.589975599,ELK
9767.91935484,363.275322581,0.0517741935484,0.0,174.914032258,3709.0,14.39,0.0,-0.0,0.54,37665.0,1997.88,0.36,-0.0,359.62,5480.0,171.35,0.02,0.0,179.62,7454.57902473,448.858736658,0.0729366262879,0.0,119.498212093,ELK
9445.31746032,344.473650794,0.0506349206349,0.0,192.247142857,1743.0,0.0,0.0,-0.0,0.0,89631.0,1494.59,0.26,-0.0,359.62,5992.0,255.23,0.04,0.0,179.62,11633.9884707,303.332318005,0.0522670875246,0.0,119.371894264,ELK
13587.2786885,381.43557377,0.0686885245902,0.0,178.678196721,1029.0,14.38,0.0,0.0,0.87,262309.0,2167.36,1.57,0.0,359.62,6852.0,212.61,0.02,0.0,174.08,32977.6862616,465.322392274,0.205032317858,0.0,119.817783092,ELK
9590.33333333,296.628888889,0.0211111111111,0.0,201.261111111,-0.0,0.0,0.0,-0.0,0.0,23099.0,1688.28,0.07,-0.0,359.62,6986.0,86.93,0.01,0.0,193.9,6684.44393723,536.21430451,0.0257120810342,0.0,132.431559819,ELK
3345.92045455,337.241818182,0.318522727273,-0.00227272727273,198.873977273,87.0,0.0,0.0,-0.2,0.0,11165.0,1570.84,18.06,-0.0,359.63,2885.5,170.39,0.05,0.0,186.65,1475.76553461,389.844768032,1.91931832953,0.0213200716356,116.020914172,ELK
3879.47435897,313.893974359,0.11891025641,-6.41025641026e-05,200.974230769,213.0,0.0,0.0,-0.01,0.0,19081.0,2013.62,1.64,0.0,359.63,3113.0,186.9,0.06,-0.0,182.68,2337.90345133,334.766542358,0.218816681908,0.000800640769025,120.901420275,ELK
4098.92517007,259.653333333,0.0873469387755,0.0,191.131428571,216.0,0.0,0.0,-0.0,0.0,18694.0,2090.72,0.86,-0.0,359.63,3116.0,171.23,0.05,0.0,179.63,2813.55380523,278.777522807,0.129002105381,0.0,113.228214948,ELK
3989.68627451,365.886666667,0.173660130719,-0.000196078431373,177.710849673,206.0,0.0,0.0,-0.03,0.0,19343.0,4590.87,5.81,0.01,359.63,3215.0,169.83,0.04,-0.0,179.63,2280.8226715,588.676248983,0.60414222754,0.00268293541012,117.504249133,ELK
5435.55357143,282.975892857,0.140446428571,-0.000267857142857,207.667767857,178.0,0.0,0.0,-0.03,0.0,78327.0,2527.08,5.0,0.0,359.63,3269.0,172.12,0.04,0.0,183.16,7722.13584192,371.112241899,0.515876562498,0.00283473354757,117.568002133,ELK
5635.46226415,303.459056604,0.0766981132075,0.0,189.678207547,529.0,0.0,0.0,-0.0,0.0,70773.0,1442.84,0.49,-0.0,359.63,3419.0,212.155,0.045,0.0,179.63,7336.92384505,293.567844095,0.093835942937,0.0,117.287166332,ELK
5169.16239316,328.054188034,0.0859829059829,0.00017094017094,186.312307692,458.0,0.0,0.0,-0.0,0.0,25979.0,1987.14,1.14,0.02,359.63,3481.0,200.29,0.05,0.0,179.63,4186.54379707,365.116609399,0.138545771281,0.00184900065408,119.813828784,ELK
5968.10679612,262.377378641,0.241553398058,-0.00417475728155,199.780291262,23.0,0.0,0.0,-0.4,0.0,29875.0,3440.31,10.24,-0.0,359.64,3913.0,129.23,0.03,-0.0,179.64,5377.51402385,512.772581293,1.34876614441,0.039494955544,112.164337552,ELK
7853.38461538,188.037179487,0.0314102564103,0.0,193.181025641,1442.0,0.0,0.0,0.0,0.0,30370.0,743.33,0.14,0.0,359.63,5199.0,142.775,0.02,0.0,179.63,5994.29315662,164.186847638,0.0331358619623,0.0,111.464312751,ELK
57203.0909091,442.531818182,0.0318181818182,0.0,164.903636364,4673.0,45.53,0.0,0.0,26.87,529149.0,1655.11,0.07,0.0,354.78,6351.0,262.68,0.02,-0.0,173.17,156662.503508,498.687618792,0.0235873617932,0.0,112.105485171,ELK
8952.12698413,306.723492063,0.0757142857143,0.0,181.457619048,370.0,0.0,0.0,-0.0,0.0,70066.0,1274.03,1.86,-0.0,359.63,5306.0,212.94,0.03,0.0,176.99,9957.17737646,288.882703125,0.239675279558,0.0,120.859438228,ELK
8175.49333333,321.162266667,0.0502666666667,0.0,185.084,4922.0,0.0,0.0,0.0,0.0,22914.0,2168.05,0.43,0.0,359.63,5661.0,225.16,0.03,0.0,179.63,4439.06349197,353.271589962,0.0689491260422,0.0,114.949141786,ELK
8873.82089552,275.427910448,0.0380597014925,0.0,200.357014925,4925.0,14.35,0.0,0.0,6.02,27919.0,1168.01,0.23,0.0,359.64,5513.0,189.31,0.03,-0.0,184.44,5573.21260089,227.965053266,0.0403859713856,0.0,112.964816365,ELK
12627.6458333,296.889375,0.03625,0.0,203.971458333,3973.0,14.36,0.0,0.0,0.2,100298.0,1444.36,0.23,0.0,359.63,6330.5,215.925,0.025,0.0,179.64,14933.6158787,277.935401873,0.0387915871555,0.0,107.601840232,ELK
67744.6153846,528.224615385,0.0215384615385,0.0,133.927692308,5044.0,91.02,0.0,-0.0,6.02,379757.0,2120.9,0.06,-0.0,359.64,41260.0,339.83,0.01,0.0,100.76,102652.606826,623.054854255,0.0223032710031,0.0,123.035009662,ELK
3346.18181818,237.560227273,0.0877272727273,0.0,185.0675,225.0,0.0,0.0,-0.0,0.0,8845.0,1190.08,0.86,-0.0,359.62,2892.5,104.6,0.03,-0.0,178.005,1427.73234352,292.495678883,0.14959506471,0.0,122.600373237,ELK
3830.49367089,198.866582278,0.0739240506329,-0.000189873417722,203.043734177,44.0,0.0,0.0,-0.03,0.0,22828.0,3343.35,1.34,0.0,359.63,3066.0,127.6,0.03,0.0,189.125,2360.0672336,332.037233323,0.159824088979,0.00238667185253,118.359310692,ELK
3837.28301887,201.729937107,0.0820125786164,-0.000125786163522,202.580880503,212.0,0.0,0.0,-0.02,0.0,14878.0,2649.59,4.21,0.0,359.63,3145.0,100.19,0.03,0.0,179.62,1861.78881973,320.57004609,0.338727663796,0.00158610317144,122.163277953,ELK
4770.74603175,295.936984127,0.068253968254,0.0,207.528015873,790.0,0.0,0.0,0.0,0.0,57213.0,3377.21,0.9,0.0,359.63,3292.5,142.64,0.03,-0.0,184.86,5473.34514744,546.32169277,0.120512766893,0.0,113.982928434,ELK
4555.69402985,244.275,0.156417910448,-0.000746268656716,203.39880597,107.0,0.0,0.0,-0.1,0.0,78343.0,1818.52,10.91,-0.0,359.62,3231.5,127.6,0.03,0.0,179.62,6795.13466505,345.802576759,0.946862172871,0.00863868425581,112.771792886,ELK
6264.375,310.9578125,0.0897916666667,0.0,193.435520833,514.0,0.0,0.0,0.0,0.0,70769.0,1963.94,1.61,0.0,359.62,3423.5,175.4,0.04,-0.0,179.62,7919.78194709,401.711888401,0.195340346261,0.0,103.155985227,ELK
5412.42342342,256.104594595,0.0797297297297,0.0,204.325315315,766.0,0.0,0.0,-0.0,0.0,25143.0,2272.57,1.46,-0.0,359.62,3411.0,150.22,0.03,-0.0,188.59,4359.834777,318.155380701,0.186768984477,0.0,113.536526368,ELK
5377.77678571,277.839464286,0.0822321428571,0.0,215.110714286,561.0,0.0,0.0,0.0,0.0,43765.0,1740.55,1.6,0.0,359.62,3982.5,127.6,0.025,0.0,197.98,4981.89498609,377.955078826,0.184247726997,0.0,116.305132851,ELK
8096.52,225.268266667,0.0326666666667,0.0,204.4404,1363.0,0.0,0.0,0.0,0.0,50933.0,2359.82,0.22,0.0,359.62,5070.0,129.37,0.03,0.0,179.62,7323.75652458,327.96672586,0.0358047759661,0.0,121.876634929,ELK
32583.75,360.6495,0.06,0.0,200.28,983.0,0.0,0.0,-0.0,0.0,527964.0,2938.3,0.56,-0.0,359.62,5660.5,214.97,0.025,-0.0,173.995,116641.847053,631.58474727,0.12187137309,0.0,127.535724448,ELK
9321.51666667,277.918333333,0.0456666666667,0.0,195.872666667,930.0,0.0,0.0,-0.0,0.0,58831.0,1485.96,0.21,-0.0,359.63,5229.0,170.0,0.03,0.0,179.625,9494.53750445,284.176677702,0.0512675490142,0.0,116.764517057,ELK
6738.06593407,247.565494505,0.05,0.0,185.024285714,214.0,0.0,0.0,-0.0,0.0,17523.0,1074.57,0.54,-0.0,359.63,5402.0,137.18,0.02,0.0,176.85,3228.03595189,243.259570776,0.0827311576399,0.0,117.60695982,ELK
8257.56944444,290.33,0.0483333333333,0.0,164.583611111,1076.0,0.0,0.0,0.0,0.0,40886.0,1413.56,0.52,0.0,359.62,5329.0,213.49,0.03,0.0,174.445,6448.64085216,281.889305474,0.0753956699171,0.0,108.988327794,ELK
9470.84375,336.46,0.07703125,0.0,167.30703125,622.0,14.38,0.0,0.0,2.03,100300.0,1567.92,1.83,0.0,359.62,5863.0,222.61,0.03,-0.0,172.745,12825.9928917,304.071837961,0.22841538107,0.0,113.349195622,ELK
13155.1111111,379.041428571,0.0665079365079,-0.00031746031746,199.537936508,81.0,42.47,0.0,-0.02,13.68,269453.0,4826.07,1.69,0.0,359.62,6900.0,220.71,0.03,0.0,189.14,33331.6333868,618.36276945,0.210530502963,0.00251976315339,109.255036367,ELK
8633.3,349.1,0.034,0.0,191.156,-0.0,0.0,0.0,0.0,0.0,15630.0,1319.05,0.09,0.0,359.62,7083.0,211.03,0.03,0.0,203.16,4631.38129264,408.883907947,0.0287518115371,0.0,138.482309596,ELK
3271.22222222,418.055333333,0.203222222222,0.0,168.104222222,601.0,0.0,0.0,-0.01,0.0,10782.0,3113.56,3.33,0.01,359.63,2891.0,158.42,0.05,0.0,177.685,1486.36991462,602.630364952,0.480885951528,0.00149906337799,119.42742328,ELK
3782.48125,321.570375,0.1560625,-0.0001875,197.59675,267.0,0.0,0.0,-0.02,0.0,12861.0,1898.7,4.78,-0.0,359.63,3134.5,200.875,0.05,0.0,179.63,1807.79589546,360.147839953,0.468257974476,0.00176331413241,115.561406756,ELK
4366.14492754,277.01442029,0.081231884058,7.24637681159e-05,204.85942029,637.0,0.0,0.0,0.0,0.0,18099.0,1350.63,0.81,0.01,359.63,3175.5,170.065,0.04,0.0,183.975,2776.04078082,306.298729677,0.116678189272,0.000851256530759,122.974316349,ELK
4487.85294118,407.170073529,0.182647058824,-0.000294117647059,181.251029412,31.0,0.0,0.0,-0.04,0.0,16185.0,2848.22,8.4,0.01,359.63,3257.0,225.335,0.06,-0.0,172.67,2747.83020536,477.87261127,0.733883869402,0.00363953120111,117.678466505,ELK
4719.07751938,314.332713178,0.237441860465,-0.00604651162791,192.422868217,21.0,0.0,0.0,-0.78,0.0,78322.0,3082.04,16.36,0.0,359.63,3232.0,134.07,0.04,-0.0,179.63,6915.59224418,454.785593985,1.46060094603,0.0686751706934,118.704023608,ELK
5020.19327731,346.085294118,0.17512605042,-0.000504201680672,207.82210084,135.0,0.0,0.0,-0.05,0.0,70768.0,2715.93,6.33,-0.0,359.62,3389.0,171.29,0.04,-0.0,186.01,6801.1611861,411.944016335,0.719931571073,0.00466663953709,107.312148979,ELK
5497.79090909,298.723090909,0.085,0.0,195.573181818,546.0,0.0,0.0,-0.0,0.0,28554.0,2260.19,1.48,-0.0,359.62,3479.5,213.135,0.04,0.0,180.25,4586.21774589,330.358681746,0.162552743734,0.0,114.443207909,ELK
5791.47115385,301.800865385,0.0847115384615,-9.61538461538e-05,202.776057692,235.0,0.0,0.0,-0.01,0.0,29808.0,2383.03,2.99,0.0,359.62,4002.0,172.63,0.04,-0.0,185.22,4576.07697962,384.122193491,0.294894935152,0.000980580675691,117.620375377,ELK
6979.81609195,278.408735632,0.0662068965517,0.0,188.035632184,642.0,0.0,0.0,-0.0,0.0,58867.0,1112.56,1.32,-0.0,359.62,5128.0,213.69,0.03,-0.0,179.62,6667.23820045,254.064027632,0.159667105576,0.0,115.291808143,ELK
50128.3076923,573.109230769,0.0507692307692,0.0,171.872307692,5191.0,0.0,0.0,-0.0,0.0,527972.0,1999.43,0.16,-0.0,358.98,7781.0,362.12,0.04,-0.0,177.2,143709.510102,565.098757143,0.0502429992572,0.0,132.550232752,ELK
9920.94736842,323.937719298,0.131403508772,-0.000350877192982,215.315614035,194.0,14.37,0.0,-0.02,2.84,95200.0,1280.4,4.6,-0.0,359.63,5581.0,214.66,0.03,-0.0,186.01,13519.7551917,310.01108941,0.606104183043,0.00264906471413,118.186265262,ELK
10212.7096774,295.925,0.0362903225806,0.0,215.135322581,1464.0,0.0,0.0,-0.0,0.0,46635.0,1691.4,0.13,-0.0,359.63,5955.0,254.455,0.03,0.0,187.965,9189.08568453,285.008939881,0.028065139158,0.0,117.868172607,ELK
7901.39189189,262.849594595,0.0431081081081,0.0,191.391891892,778.0,0.0,0.0,-0.0,0.0,28928.0,1316.01,0.28,-0.0,359.63,5351.5,191.79,0.03,0.0,177.045,5448.67405969,232.241335043,0.0461363576261,0.0,110.929154211,ELK
12286.5625,566.559791667,0.09375,0.0,177.59625,2315.0,0.0,0.0,0.0,0.0,105618.0,2103.36,0.89,0.0,359.63,6185.0,335.82,0.04,-0.0,183.955,16446.1343565,590.693093514,0.18283378104,0.0,114.433152755,ELK
12949.21875,405.756875,0.08375,0.00015625,181.06421875,759.0,14.38,0.0,-0.0,2.03,262292.0,2495.82,2.28,0.01,356.39,6857.0,255.55,0.03,-0.0,181.225,32457.3114068,496.174529553,0.285437564407,0.00125,112.016153226,ELK
7194.33333333,484.991666667,0.0683333333333,0.0,171.279166667,-0.0,0.0,0.0,0.0,0.0,13788.0,1907.93,0.28,0.0,339.81,7108.0,395.37,0.055,0.0,174.345,2974.43740542,531.8908972,0.0776745346515,0.0,119.085104057,ELK
4301.04225352,485.878309859,0.192535211268,0.0,182.395774648,634.0,0.0,0.0,0.0,0.0,18151.0,3560.96,3.03,0.0,358.54,2966.0,236.54,0.06,-0.0,179.62,3082.69714669,675.106864061,0.428411412112,0.0,116.591826271,ELK
4607.03100775,331.653178295,0.148682170543,-7.7519379845e-05,191.107984496,392.0,0.0,0.0,-0.01,0.0,21220.0,2298.65,5.75,-0.0,359.63,3087.0,208.34,0.05,-0.0,179.62,3159.15266017,416.932189078,0.568232429124,0.000880450906326,108.578205394,ELK
5318.51754386,408.758859649,0.104035087719,0.0,183.699035088,278.0,0.0,0.0,0.0,0.0,26327.0,3319.49,1.34,0.0,359.63,3577.0,213.955,0.05,0.0,180.31,4172.64364585,556.612834209,0.162555473435,0.0,119.316455059,ELK
4981.69421488,403.381818182,0.144132231405,-0.000247933884298,202.377438017,144.0,0.0,0.0,-0.03,0.0,24986.0,1967.73,5.02,0.0,359.63,3227.0,217.47,0.06,-0.0,184.43,3903.02078277,460.262014152,0.476232907692,0.00272727272727,108.303665562,ELK
5469.73214286,296.815803571,0.0816964285714,0.0,184.7025,1120.0,0.0,0.0,0.0,0.0,104307.0,1882.84,0.57,0.0,359.63,3281.0,170.83,0.04,0.0,178.65,10051.5501588,344.679056634,0.112031916244,0.0,118.269574694,ELK
7929.70512821,326.823846154,0.065641025641,0.0,192.06474359,273.0,14.38,0.0,-0.0,2.83,75184.0,2463.14,0.52,-0.0,359.62,3889.5,239.175,0.04,0.0,184.09,9501.070514,353.191035701,0.0843091057243,0.0,117.799006266,ELK
7258.63414634,279.114512195,0.0536585365854,0.0,193.407195122,2030.0,14.38,0.0,-0.0,5.1,46593.0,1191.99,0.37,-0.0,359.62,3506.5,212.565,0.04,0.0,179.62,7474.09792982,253.864915382,0.0604410169601,0.0,111.762031288,ELK
8179.15068493,312.248082192,0.0638356164384,0.0,181.558767123,1487.0,14.38,0.0,0.0,5.11,30198.0,1453.88,0.68,0.0,359.62,5072.0,212.37,0.03,0.0,179.62,6830.78270217,299.562207923,0.102450938624,0.0,114.428579799,ELK
9020.10294118,354.466764706,0.0608823529412,0.0,191.388676471,1930.0,28.75,0.0,0.0,0.76,45353.0,3227.59,0.7,0.0,359.62,5705.0,178.63,0.02,-0.0,182.18,7577.3078946,551.030357433,0.113581258888,0.0,119.901905602,ELK
35248.7222222,401.418888889,0.0483333333333,0.0,227.526111111,4679.0,14.38,0.0,-0.0,86.7,523205.0,1935.74,0.26,-0.0,348.37,5717.0,199.56,0.025,0.0,202.575,121797.300092,514.360089087,0.0628958055274,0.0,79.9392222172,ELK
7778.51351351,315.927837838,0.103918918919,-0.00027027027027,179.834324324,234.0,0.0,0.0,-0.02,0.0,30745.0,1882.16,3.69,0.0,359.62,5235.5,202.885,0.03,-0.0,175.045,5479.70095235,326.821542148,0.43152109924,0.00232495277488,115.298583354,ELK
9956.83870968,416.532096774,0.0562903225806,0.0,182.414032258,1598.0,14.38,0.0,-0.0,0.91,60725.0,1998.42,0.53,-0.0,356.63,5540.0,252.81,0.03,0.0,178.65,10129.2901669,459.757358383,0.0816476610844,0.0,102.280800587,ELK
7896.82432432,307.913108108,0.0602702702703,0.0,181.805,1020.0,0.0,0.0,-0.0,0.0,31372.0,1381.04,0.66,-0.0,359.62,5334.5,239.265,0.03,0.0,184.29,5916.1973333,260.447680177,0.0959733549349,0.0,118.361907044,ELK
11792.9622642,303.853396226,0.0416981132075,0.0,202.939056604,1497.0,42.54,0.0,-0.0,4.42,110886.0,1099.92,0.22,-0.0,359.62,5794.0,236.55,0.03,0.0,181.76,16305.1537274,231.613916755,0.0411720521833,0.0,118.785266654,ELK
16042.9215686,326.580784314,0.0690196078431,0.0,179.543137255,558.0,14.38,0.0,0.0,6.28,290416.0,1288.82,1.43,0.0,359.62,7201.0,208.08,0.02,0.0,179.62,39778.6977106,330.315302291,0.204041710461,0.0,106.175905242,ELK
10351.7142857,265.682857143,0.0171428571429,0.0,216.017142857,-0.0,0.0,0.0,-0.0,0.0,38051.0,1339.62,0.04,-0.0,353.16,6925.0,127.64,0.02,-0.0,212.76,12480.9525239,476.460071734,0.0138013111868,0.0,140.60810061,ELK
3979.27027027,268.190945946,0.0894594594595,0.0,197.487567568,702.0,0.0,0.0,0.0,0.0,17399.0,1257.38,0.85,0.0,359.63,2920.5,143.64,0.04,0.0,190.905,2840.92518838,308.98314722,0.133815369552,0.0,111.309757327,ELK
5403.85714286,338.845714286,0.119017857143,-0.000178571428571,187.909196429,220.0,0.0,0.0,-0.02,0.0,21212.0,1484.69,4.4,0.0,359.63,3556.0,209.815,0.05,0.0,175.265,3760.00538589,321.670322165,0.417901147459,0.00188982236505,112.97813393,ELK
4960.31707317,276.032276423,0.0843089430894,0.0,193.721869919,398.0,0.0,0.0,0.0,0.0,22984.0,1312.79,1.2,0.0,359.63,3209.0,200.22,0.05,0.0,188.1,3673.04736866,251.288936945,0.13971916388,0.0,112.803529784,ELK
6226.68367347,321.517755102,0.0752040816327,0.000102040816327,196.105102041,1270.0,0.0,0.0,0.0,0.0,22859.0,2291.84,0.81,0.01,359.63,3535.5,212.165,0.04,0.0,179.63,4950.98885592,381.570044007,0.118384569835,0.00101015254455,109.277503474,ELK
6199.63917526,263.883608247,0.248762886598,-0.00226804123711,205.539587629,77.0,0.0,0.0,-0.23,0.0,81465.0,1442.13,17.53,0.01,359.63,3544.0,169.82,0.03,0.0,187.28,8517.17697532,302.104777117,1.77983101827,0.0233855882721,119.564994667,ELK
5635.85849057,158.143396226,0.04,0.0,194.37009434,506.0,0.0,0.0,-0.0,0.0,73897.0,1069.48,0.32,-0.0,359.63,3438.5,106.075,0.03,0.0,179.63,7371.74892531,169.773310236,0.0472480788221,0.0,118.003201712,ELK
6066.56435644,209.997524752,0.0689108910891,0.00247524752475,214.124356436,244.0,0.0,0.0,-0.01,0.0,46213.0,1025.0,1.53,0.26,359.63,3491.0,137.11,0.03,0.0,198.0,6661.73261759,189.56044605,0.169899387816,0.0259000363163,113.58395218,ELK
8116.72972973,233.794189189,0.0533783783784,0.0,206.447297297,692.0,14.37,0.0,0.0,2.2,39626.0,858.21,0.57,0.0,359.63,5119.0,176.985,0.03,0.0,179.63,8408.18699741,210.169105461,0.0901334934938,0.0,119.491143436,ELK
7572.04938272,237.965308642,0.0406172839506,0.0,186.469259259,868.0,0.0,0.0,0.0,0.0,30506.0,1023.84,0.19,0.0,359.63,5138.0,151.1,0.03,-0.0,186.02,5720.55037322,227.81890128,0.0426422818049,0.0,117.679736688,ELK
53271.1666667,471.781666667,0.0275,0.0,136.538333333,4677.0,42.47,0.01,-0.0,2.84,533880.0,2796.23,0.07,-0.0,349.97,8736.0,264.44,0.02,0.0,171.665,151476.385582,748.410917099,0.0200567377026,0.0,120.656289203,ELK
